# This is F1TENTH simulation from 18.12.2023 at time 14:11:50
# Done with git-revision: unknown
#
# Saving: 0.02 s
#
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
75.061,-2.224,3.704,-2.072,-0.48,-0.877,-20.505,-1.177,0.0,0.331,2.731,0.337,-20.207,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-1.678,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,2.726,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,5.553,4.353,3.605,3.101,2.749,2.49,2.303,2.168,2.07,2.001,1.956,1.947,1.963,1.995,2.06,2.144,2.273,2.461,2.693,3.042,3.484,3.52,3.337,3.226,3.151,3.103,3.126,3.17,3.271,3.397,6.975,7.022,7.018,5.048,6.052,6.371,9.14,65.533,65.533,65.533
75.101,-2.268,3.591,-1.989,-0.406,-0.914,-20.548,-1.25,0.0,0.329,2.726,0.333,-20.207,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-1.678,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,2.726,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.78,3.881,3.289,2.883,2.575,2.36,2.19,2.079,2.001,1.947,1.925,1.92,1.942,1.99,2.066,2.169,2.321,2.522,2.803,3.208,3.549,3.35,3.218,3.115,3.058,3.048,3.071,3.148,3.249,3.397,6.753,4.3,8.125,4.927,5.9,6.941,9.862,65.533,65.533,65.533
75.141,-2.366,3.379,-1.874,-0.298,-0.954,-20.596,-1.377,0.0,0.325,2.726,0.326,-20.207,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-1.678,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,2.726,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,3.753,3.196,2.784,2.501,2.293,2.132,2.027,1.949,1.9,1.887,1.88,1.899,1.944,2.021,2.128,2.267,2.478,2.743,3.113,3.389,3.201,3.076,2.967,2.913,2.907,2.939,3.014,3.117,3.265,6.738,4.326,4.569,4.908,5.929,6.72,65.533,65.533,65.533,65.533,65.533
75.189,-2.444,3.319,-1.777,-0.205,-0.979,-20.627,-1.492,0.0,0.325,2.726,0.318,-20.207,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-1.678,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,2.726,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,3.097,2.711,2.438,2.236,2.092,1.982,1.916,1.873,1.849,1.851,1.875,1.919,1.992,2.103,2.245,2.453,2.736,3.095,3.224,3.049,2.915,2.822,2.78,2.772,2.809,2.878,2.994,3.133,4.102,4.277,7.885,4.91,5.917,65.533,65.533,65.533,65.533,65.533,65.533,65.533
75.222,-2.661,3.245,-1.682,-0.111,-0.994,-20.642,-1.595,0.0,0.317,2.726,0.31,-20.207,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-1.678,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,2.726,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,2.673,2.399,2.204,2.064,1.967,1.901,1.852,1.841,1.839,1.859,1.916,1.987,2.098,2.246,2.461,2.74,3.108,3.054,2.897,2.766,2.683,2.648,2.628,2.674,2.737,2.85,2.988,6.605,6.962,3.83,4.887,5.892,6.282,65.533,65.533,65.533,65.533,65.533,65.533,65.533
75.262,-2.424,3.163,-1.61,-0.039,-0.999,-20.646,-1.699,0.0,0.309,2.743,0.303,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,2.402,2.191,2.056,1.958,1.898,1.862,1.842,1.846,1.876,1.925,1.996,2.105,2.272,2.481,2.769,3.081,2.879,2.728,2.634,2.547,2.518,2.504,2.534,2.597,2.71,2.854,3.407,6.807,3.799,4.649,5.855,6.122,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533
75.305,-2.46,3.011,-1.517,0.053,-0.999,-20.635,-1.825,0.0,0.292,2.743,0.292,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,2.297,2.124,2.01,1.928,1.881,1.856,1.841,1.862,1.905,1.969,2.069,2.199,2.39,2.651,2.971,2.897,2.716,2.586,2.492,2.453,2.443,2.455,2.503,2.581,2.703,2.875,6.345,3.955,4.232,4.663,5.66,65.533,65.533,65.533,28.242,65.533,65.533,65.533,65.533,65.533
75.339,-2.58,2.963,-1.397,0.173,-0.985,-20.621,-1.948,0.0,0.28,2.743,0.28,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,2.297,2.124,2.01,1.928,1.881,1.856,1.841,1.862,1.905,1.969,2.069,2.199,2.39,2.651,2.971,2.897,2.716,2.586,2.492,2.453,2.443,2.455,2.503,2.581,2.703,2.875,6.345,3.955,4.232,4.663,5.66,65.533,65.533,65.533,28.242,65.533,65.533,65.533,65.533,65.533
75.38,-2.58,2.963,-1.305,0.263,-0.965,-20.603,-2.049,0.0,0.28,2.743,0.27,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,2.743,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,2.14,2.034,1.956,1.904,1.877,1.877,1.897,1.934,2.011,2.116,2.246,2.45,2.681,2.936,2.727,2.573,2.452,2.367,2.317,2.304,2.319,2.371,2.444,2.56,2.731,6.213,3.906,4.635,4.597,5.602,6.702,65.533,65.533,28.195,65.533,65.533,65.533,1.302,65.533,65.533
75.421,-2.48,2.917,-1.263,0.303,-0.953,-20.593,-2.09,0.0,0.267,2.743,0.266,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,2.073,1.997,1.946,1.923,1.92,1.937,1.988,2.061,2.164,2.315,2.525,2.762,2.75,2.547,2.413,2.302,2.217,2.184,2.167,2.178,2.229,2.306,2.431,2.587,6.092,3.859,4.532,4.525,5.521,6.399,65.533,65.533,65.533,65.533,65.533,65.533,65.533,1.288,65.533,15.052
75.462,-2.287,2.874,-1.154,0.405,-0.914,-20.544,-2.218,0.0,0.251,2.925,0.253,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,2.056,1.999,1.981,1.974,1.995,2.044,2.127,2.227,2.392,2.566,2.852,2.592,2.42,2.28,2.154,2.091,2.06,2.038,2.058,2.095,2.171,2.282,2.43,3.582,6.2,3.381,4.417,5.47,6.032,65.533,65.533,28.099,65.533,65.533,65.533,65.533,65.533,1.309,15.161,13.817
75.5,-2.033,2.848,-1.077,0.474,-0.881,-20.506,-2.292,0.0,0.237,2.925,0.305,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,2.066,2.017,2.002,2.016,2.052,2.119,2.196,2.329,2.52,2.732,2.635,2.43,2.272,2.15,2.074,2.011,1.992,1.992,2.013,2.065,2.16,2.272,2.447,6.087,3.511,3.828,4.297,5.325,6.781,65.533,65.533,65.533,65.533,65.533,12.031,65.533,8.631,1.321,14.723,13.392
75.543,-2.178,2.834,-1.015,0.528,-0.849,-20.445,-2.39,0.0,0.284,2.925,0.295,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,2.925,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,2.102,2.083,2.089,2.129,2.178,2.287,2.415,2.57,2.79,2.5,2.297,2.137,2.033,1.943,1.897,1.875,1.876,1.902,1.943,2.022,2.125,2.288,5.894,3.433,3.608,4.229,5.251,6.194,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,1.345,13.613,8.396
75.582,-2.178,2.834,-0.934,0.595,-0.804,-20.372,-2.477,0.0,0.284,2.925,0.28,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,2.169,2.174,2.205,2.277,2.367,2.509,2.654,2.636,2.378,2.173,2.041,1.912,1.84,1.793,1.767,1.759,1.788,1.823,1.89,1.991,2.121,5.697,3.414,3.042,4.018,5.187,5.684,65.533,65.533,65.533,65.533,65.533,4.598,65.533,65.533,65.533,15.147,1.374,12.856,12.083
75.621,-2.122,2.805,-0.836,0.67,-0.742,-20.27,-2.571,0.0,0.283,3.186,0.261,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,2.274,2.304,2.37,2.465,2.607,2.746,2.515,2.259,2.075,1.925,1.816,1.742,1.698,1.661,1.657,1.674,1.708,1.783,1.86,1.997,5.503,5.712,2.962,4.066,4.004,5.363,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,15.635,14.148,1.398,12.267,11.71
75.664,-1.931,2.802,-0.756,0.727,-0.686,-20.188,-2.657,0.0,0.267,3.186,0.249,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,2.416,2.473,2.57,2.681,2.753,2.404,2.147,1.965,1.829,1.716,1.634,1.596,1.568,1.557,1.571,1.615,1.669,1.754,1.866,5.344,5.611,2.819,3.975,3.739,4.808,6.814,65.533,11.042,11.059,65.533,65.533,11.945,65.533,8.551,15.939,14.37,13.261,1.437,11.86,11.434
75.699,-2.257,2.84,-0.675,0.781,-0.625,-20.096,-2.721,0.0,0.233,3.186,0.234,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,2.416,2.473,2.57,2.681,2.753,2.404,2.147,1.965,1.829,1.716,1.634,1.596,1.568,1.557,1.571,1.615,1.669,1.754,1.866,5.344,5.611,2.819,3.975,3.739,4.808,6.814,65.533,11.042,11.059,65.533,65.533,11.945,65.533,8.551,15.939,14.37,13.261,1.437,11.86,11.434
75.75,-2.257,2.84,-0.611,0.819,-0.574,-20.016,-2.782,0.0,0.217,3.186,0.269,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.186,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,2.717,2.792,2.784,2.398,2.092,1.912,1.759,1.634,1.549,1.493,1.456,1.445,1.442,1.463,1.502,1.564,1.645,5.166,2.297,2.731,2.532,3.508,4.659,5.012,65.533,65.533,10.861,10.996,65.533,65.533,65.533,65.533,65.533,65.533,14.004,13.043,12.316,1.466,11.45,11.254
75.779,-2.096,2.858,-0.51,0.873,-0.488,-19.902,-2.858,0.0,0.217,3.488,0.249,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,2.717,2.792,2.784,2.398,2.092,1.912,1.759,1.634,1.549,1.493,1.456,1.445,1.442,1.463,1.502,1.564,1.645,5.166,2.297,2.731,2.532,3.508,4.659,5.012,65.533,65.533,10.861,10.996,65.533,65.533,65.533,65.533,65.533,65.533,14.004,13.043,12.316,1.466,11.45,11.254
75.822,-2.087,2.873,-0.436,0.907,-0.422,-19.77,-2.932,0.0,0.255,3.186,0.253,-19.483,-19.387,-19.29,-19.192,-19.094,-18.995,-18.895,-18.795,-18.695,-18.595,-18.495,-18.395,-18.296,-18.196,-18.097,-17.997,-17.898,-17.798,-17.699,-17.6,-2.186,-2.215,-2.239,-2.259,-2.275,-2.287,-2.296,-2.301,-2.303,-2.302,-2.299,-2.294,-2.288,-2.28,-2.27,-2.26,-2.249,-2.238,-2.227,-2.216,3.186,3.258,3.332,3.409,3.488,3.569,3.654,3.742,3.833,3.929,4.029,4.13,4.227,4.32,4.411,4.499,4.585,4.668,4.749,4.828,2.948,2.712,2.317,2.04,1.841,1.692,1.572,1.5,1.438,1.393,1.371,1.382,1.386,1.435,1.486,1.555,2.564,5.288,2.583,2.373,3.327,3.411,4.886,65.533,65.533,10.699,10.774,10.979,65.533,4.266,65.533,65.533,15.747,14.31,13.234,8.527,11.926,1.493,11.344,11.312
75.864,-1.957,2.925,-0.366,0.934,-0.358,-19.659,-2.978,0.0,0.233,3.488,0.221,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,2.669,2.288,2.0,1.793,1.643,1.524,1.441,1.38,1.346,1.318,1.316,1.33,1.368,1.409,1.473,2.461,5.11,2.443,2.216,3.376,3.197,4.288,5.947,65.533,10.586,10.612,10.744,65.533,11.506,65.533,65.533,65.533,14.6,13.516,12.61,12.113,11.68,11.394,11.838,11.379
75.901,-1.791,2.997,-0.297,0.956,-0.292,-19.536,-3.024,0.0,0.202,3.488,0.237,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,3.488,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,2.259,1.973,1.762,1.6,1.496,1.409,1.348,1.301,1.276,1.273,1.281,1.302,1.347,1.806,4.822,4.949,2.281,2.065,3.25,3.054,4.167,5.24,65.533,65.533,10.46,10.579,8.107,65.533,4.037,65.533,65.533,14.972,13.75,12.876,12.261,11.795,11.533,11.356,11.405,11.558
75.941,-2.004,3.034,-0.219,0.976,-0.217,-19.395,-3.052,0.0,0.22,3.488,0.216,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-11.458,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,-0.675,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,3.439,1.94,1.748,1.58,1.459,1.374,1.311,1.264,1.245,1.243,1.25,1.269,2.204,4.628,1.78,4.893,2.096,6.095,3.087,2.893,4.013,4.809,65.533,65.533,10.277,10.418,10.675,11.058,65.533,65.533,8.161,65.533,13.913,13.014,8.445,11.873,11.574,5.042,11.403,11.555,11.698
75.983,-1.924,3.109,-0.163,0.987,-0.162,-19.298,-3.073,0.0,0.22,3.488,0.203,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-11.458,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,-0.675,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,3.439,1.823,1.647,1.513,1.405,1.327,1.279,1.253,1.23,1.227,1.246,4.322,4.64,4.751,4.578,2.126,1.899,2.391,2.909,3.548,3.931,5.767,65.533,10.198,10.263,10.441,10.722,65.533,3.878,65.533,16.129,14.653,13.547,12.742,12.162,11.763,11.499,11.36,11.47,11.686,9.847
76.025,-1.924,3.109,-0.094,0.996,-0.094,-19.176,-3.084,0.0,0.197,3.833,0.186,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-11.458,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,-0.675,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,3.439,1.823,1.647,1.513,1.405,1.327,1.279,1.253,1.23,1.227,1.246,4.322,4.64,4.751,4.578,2.126,1.899,2.391,2.909,3.548,3.931,5.767,65.533,10.198,10.263,10.441,10.722,65.533,3.878,65.533,16.129,14.653,13.547,12.742,12.162,11.763,11.499,11.36,11.47,11.686,9.847
76.06,-1.762,3.134,-0.007,1.0,-0.007,-19.015,-3.081,0.0,0.183,3.833,0.174,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-11.73,-11.458,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,-0.967,-0.675,3.833,4.227,4.585,4.905,5.194,5.459,5.704,5.931,6.143,6.342,6.082,5.69,5.347,5.031,4.736,4.457,4.192,3.937,3.685,3.439,1.66,1.521,1.411,1.316,1.28,1.233,1.218,1.209,4.205,1.605,4.53,4.707,4.507,1.935,1.777,65.533,2.758,3.425,3.713,5.183,65.533,10.024,10.077,10.232,10.467,65.533,65.533,65.533,65.533,14.843,13.726,12.887,8.384,11.815,11.572,11.914,11.447,11.621,11.765,8.735
