# This is F1TENTH simulation from 07.12.2023 at time 22:35:15
# Done with git-revision: unknown
# Starting position :,"[0.0, 0.0, 0.0]"
# Saving: 0.02 s
# Speedfactor 0.8
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_X_20,WYPT_X_21,WYPT_X_22,WYPT_X_23,WYPT_X_24,WYPT_X_25,WYPT_X_26,WYPT_X_27,WYPT_X_28,WYPT_X_29,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_Y_20,WYPT_Y_21,WYPT_Y_22,WYPT_Y_23,WYPT_Y_24,WYPT_Y_25,WYPT_Y_26,WYPT_Y_27,WYPT_Y_28,WYPT_Y_29,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_VX_20,WYPT_VX_21,WYPT_VX_22,WYPT_VX_23,WYPT_VX_24,WYPT_VX_25,WYPT_VX_26,WYPT_VX_27,WYPT_VX_28,WYPT_VX_29,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_X_20,WYPT_REL_X_21,WYPT_REL_X_22,WYPT_REL_X_23,WYPT_REL_X_24,WYPT_REL_X_25,WYPT_REL_X_26,WYPT_REL_X_27,WYPT_REL_X_28,WYPT_REL_X_29,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,WYPT_REL_Y_20,WYPT_REL_Y_21,WYPT_REL_Y_22,WYPT_REL_Y_23,WYPT_REL_Y_24,WYPT_REL_Y_25,WYPT_REL_Y_26,WYPT_REL_Y_27,WYPT_REL_Y_28,WYPT_REL_Y_29,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,translational_control_applied,angular_control_applied,mu
30.64,-0.467,3.405,-2.937,-0.979,-0.204,-17.799,6.091,0.036,-0.064,-0.048,4.073,-18.199,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,5.975,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.371,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,0.415,0.814,1.213,1.613,2.011,2.402,2.769,3.092,3.341,3.472,3.465,3.341,3.128,2.85,2.526,2.17,1.793,1.402,1.005,0.605,0.207,-0.188,-0.577,-0.961,-1.339,-1.713,-2.083,-2.451,-2.818,-3.183,0.032,0.001,-0.026,-0.031,0.001,0.085,0.24,0.475,0.786,1.162,1.56,1.938,2.276,2.563,2.796,2.977,3.11,3.196,3.239,3.242,3.209,3.145,3.054,2.941,2.812,2.67,2.519,2.362,2.202,2.04,1.562,1.498,1.466,1.417,1.462,1.496,1.555,1.652,1.763,1.912,2.139,2.436,2.863,3.67,4.91,5.779,5.666,5.669,5.716,5.814,6.073,6.311,6.731,6.326,2.305,1.671,1.4,1.163,0.969,0.916,0.814,0.76,0.703,0.698,0.647,0.697,0.704,0.703,0.679,0.701,4.073,-0.048,0.66
30.66,-0.363,3.467,-2.946,-0.981,-0.195,-17.866,6.075,0.033,-0.064,-0.031,4.197,-18.199,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,5.975,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.371,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,0.347,0.746,1.145,1.544,1.943,2.332,2.699,3.02,3.265,3.393,3.382,3.255,3.039,2.758,2.432,2.074,1.696,1.305,0.907,0.507,0.109,-0.285,-0.673,-1.056,-1.433,-1.805,-2.174,-2.541,-2.906,-3.27,0.032,0.005,-0.018,-0.019,0.016,0.104,0.262,0.5,0.814,1.19,1.588,1.966,2.302,2.586,2.816,2.994,3.123,3.206,3.245,3.245,3.208,3.14,3.046,2.93,2.797,2.651,2.497,2.337,2.174,2.008,1.576,1.545,1.434,1.442,1.447,1.533,1.574,1.655,1.821,1.903,2.121,2.523,2.863,3.619,4.922,5.695,5.603,5.615,5.606,5.777,6.001,6.242,6.632,6.307,2.308,1.745,1.385,1.202,1.025,0.879,0.821,0.799,0.725,0.674,0.65,0.681,0.68,0.742,0.677,0.722,4.197,-0.031,0.66
30.68,-0.305,3.535,-2.953,-0.982,-0.188,-17.933,6.059,0.03,0.0,-0.014,4.3,-18.199,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,5.975,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.371,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,0.277,0.676,1.075,1.475,1.873,2.262,2.627,2.946,3.189,3.315,3.301,3.171,2.952,2.67,2.342,1.983,1.604,1.212,0.814,0.414,0.016,-0.377,-0.765,-1.147,-1.523,-1.894,-2.262,-2.627,-2.991,-3.354,0.032,0.008,-0.012,-0.011,0.028,0.118,0.28,0.519,0.835,1.212,1.61,1.987,2.321,2.603,2.831,3.006,3.133,3.212,3.249,3.246,3.206,3.136,3.038,2.919,2.784,2.635,2.479,2.316,2.15,1.982,1.588,1.558,1.47,1.48,1.477,1.566,1.542,1.683,1.794,1.997,2.199,2.465,2.983,3.623,4.844,5.624,5.554,5.536,5.526,5.709,5.874,6.124,6.513,6.218,2.368,1.81,1.411,1.212,1.053,0.958,0.867,0.79,0.77,0.697,0.706,0.703,0.697,0.701,0.703,0.767,4.3,-0.014,0.66
30.7,-0.181,3.606,-2.958,-0.983,-0.183,-18.003,6.044,0.028,0.0,-0.002,4.38,-18.199,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,5.975,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.371,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,0.206,0.605,1.004,1.404,1.802,2.19,2.555,2.872,3.114,3.238,3.222,3.09,2.87,2.586,2.257,1.897,1.517,1.125,0.727,0.327,-0.071,-0.464,-0.851,-1.232,-1.608,-1.978,-2.346,-2.71,-3.073,-3.435,0.031,0.009,-0.009,-0.006,0.035,0.127,0.29,0.532,0.849,1.226,1.624,2.0,2.333,2.614,2.84,3.014,3.138,3.216,3.251,3.245,3.204,3.131,3.032,2.911,2.773,2.624,2.465,2.3,2.132,1.963,1.655,1.553,1.519,1.517,1.543,1.538,1.648,1.656,1.833,2.009,2.219,2.509,2.995,3.634,4.95,5.597,5.504,5.472,5.476,5.644,5.741,6.02,6.437,6.215,2.454,1.797,1.469,1.235,1.096,0.932,0.822,0.841,0.781,0.755,0.729,0.681,0.682,0.651,0.717,0.751,4.38,-0.002,0.66
30.72,-0.114,3.678,-2.961,-0.984,-0.18,-18.074,6.029,0.024,0.0,0.0,4.499,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,0.532,0.932,1.332,1.729,2.118,2.481,2.798,3.039,3.162,3.145,3.012,2.79,2.506,2.176,1.816,1.435,1.043,0.645,0.245,-0.152,-0.545,-0.932,-1.313,-1.688,-2.058,-2.425,-2.789,-3.152,-3.513,-3.876,0.009,-0.009,-0.004,0.038,0.132,0.296,0.538,0.856,1.234,1.631,2.007,2.34,2.619,2.845,3.018,3.141,3.217,3.251,3.244,3.202,3.128,3.027,2.905,2.767,2.616,2.456,2.29,2.121,1.951,1.782,1.648,1.528,1.533,1.497,1.559,1.581,1.628,1.766,1.85,2.006,2.228,2.53,3.0,3.71,4.949,5.527,5.418,5.41,5.424,5.513,5.679,5.957,6.288,6.168,2.654,1.841,1.428,1.223,1.084,0.963,0.859,0.813,0.81,0.752,0.765,0.715,0.681,0.685,0.698,0.76,4.499,0.0,0.66
30.74,0.041,3.754,-2.963,-0.984,-0.178,-18.146,6.014,0.023,0.0,0.001,4.601,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,0.458,0.858,1.258,1.655,2.043,2.407,2.724,2.964,3.086,3.068,2.934,2.713,2.427,2.097,1.736,1.356,0.964,0.565,0.166,-0.232,-0.625,-1.012,-1.392,-1.767,-2.137,-2.503,-2.867,-3.229,-3.591,-3.953,0.008,-0.009,-0.003,0.039,0.133,0.298,0.541,0.859,1.237,1.635,2.011,2.342,2.622,2.847,3.019,3.141,3.217,3.25,3.243,3.2,3.125,3.024,2.901,2.762,2.61,2.45,2.284,2.114,1.943,1.773,1.695,1.55,1.571,1.525,1.585,1.625,1.682,1.762,1.836,2.009,2.262,2.584,3.09,3.782,4.943,5.42,5.316,5.36,5.326,5.502,5.596,5.881,6.222,6.095,2.6,1.915,1.528,1.302,1.119,0.987,0.913,0.83,0.788,0.77,0.698,0.769,0.717,0.694,0.696,0.706,4.601,0.001,0.66
30.76,0.131,3.833,-2.962,-0.984,-0.179,-18.22,5.999,0.019,0.0,0.011,4.681,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,0.383,0.782,1.182,1.58,1.968,2.332,2.649,2.889,3.012,2.994,2.861,2.64,2.354,2.025,1.664,1.284,0.891,0.493,0.093,-0.304,-0.697,-1.084,-1.465,-1.84,-2.21,-2.576,-2.94,-3.302,-3.664,-4.026,0.006,-0.011,-0.006,0.036,0.13,0.294,0.537,0.854,1.233,1.63,2.006,2.338,2.618,2.843,3.016,3.138,3.215,3.248,3.241,3.198,3.124,3.023,2.901,2.762,2.611,2.451,2.285,2.116,1.945,1.776,1.706,1.628,1.566,1.598,1.604,1.677,1.664,1.791,1.909,2.081,2.298,2.621,3.124,3.774,5.154,5.342,5.261,5.294,5.264,5.401,5.54,5.824,6.144,6.078,5.789,1.977,1.543,1.318,1.077,0.987,0.933,0.819,0.839,0.773,0.748,0.711,0.762,0.735,0.709,0.771,4.681,0.011,0.66
30.78,0.179,3.911,-2.959,-0.983,-0.182,-18.296,5.983,0.015,0.0,0.024,4.734,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,0.306,0.705,1.105,1.503,1.891,2.256,2.573,2.814,2.938,2.921,2.789,2.568,2.284,1.955,1.595,1.215,0.823,0.424,0.025,-0.373,-0.766,-1.153,-1.534,-1.91,-2.28,-2.647,-3.011,-3.374,-3.736,-4.099,0.004,-0.014,-0.01,0.031,0.124,0.287,0.529,0.846,1.224,1.621,1.998,2.33,2.61,2.836,3.01,3.134,3.211,3.245,3.24,3.198,3.125,3.025,2.904,2.766,2.615,2.456,2.291,2.123,1.953,1.785,1.629,1.627,1.59,1.623,1.688,1.661,1.75,1.805,1.955,2.129,2.31,2.646,3.148,3.963,5.161,5.291,5.199,5.181,5.236,5.328,5.491,5.735,6.042,5.977,5.679,1.931,1.549,1.252,1.143,0.995,0.936,0.874,0.759,0.781,0.716,0.774,0.727,0.778,0.765,0.766,4.734,0.024,0.66
30.8,0.2,3.988,-2.956,-0.983,-0.185,-18.373,5.968,0.01,0.0,0.036,4.765,-18.596,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,5.924,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,4.713,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,0.227,0.627,1.026,1.424,1.813,2.178,2.496,2.738,2.863,2.848,2.717,2.498,2.214,1.886,1.526,1.147,0.755,0.357,-0.043,-0.441,-0.834,-1.222,-1.603,-1.979,-2.35,-2.717,-3.082,-3.446,-3.808,-4.171,0.002,-0.018,-0.015,0.025,0.116,0.278,0.519,0.836,1.213,1.611,1.987,2.321,2.602,2.829,3.004,3.129,3.208,3.243,3.239,3.198,3.126,3.028,2.908,2.771,2.622,2.464,2.301,2.134,1.965,1.798,1.667,1.625,1.65,1.611,1.668,1.688,1.741,1.857,1.974,2.162,2.437,2.753,3.277,4.072,5.406,5.233,5.104,5.095,5.145,5.277,5.373,5.672,6.008,5.924,5.614,2.015,1.586,1.286,1.144,1.021,0.905,0.881,0.812,0.758,0.788,0.78,0.773,0.758,0.816,0.829,4.765,0.036,0.66
30.82,0.206,4.06,-2.952,-0.982,-0.189,-18.451,5.952,0.007,0.064,0.03,4.746,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,0.546,0.946,1.344,1.733,2.099,2.418,2.662,2.788,2.774,2.644,2.426,2.144,1.816,1.457,1.078,0.687,0.289,-0.111,-0.509,-0.903,-1.29,-1.672,-2.049,-2.42,-2.788,-3.154,-3.518,-3.881,-4.245,-4.611,-0.02,-0.019,0.019,0.109,0.27,0.509,0.825,1.202,1.6,1.977,2.311,2.593,2.822,2.998,3.124,3.204,3.241,3.238,3.199,3.129,3.032,2.913,2.778,2.63,2.474,2.312,2.146,1.978,1.813,1.651,1.754,1.688,1.637,1.714,1.673,1.745,1.812,1.898,2.034,2.233,2.49,2.799,3.291,4.082,5.263,5.11,5.06,5.032,5.067,5.212,5.307,5.578,5.937,5.862,5.533,1.93,1.557,1.366,1.151,1.058,0.973,0.896,0.859,0.763,0.785,0.812,0.747,0.791,0.795,0.827,4.746,0.03,0.66
30.84,0.304,4.124,-2.947,-0.981,-0.193,-18.531,5.937,0.004,0.0,0.025,4.72,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,0.465,0.865,1.263,1.652,2.018,2.339,2.584,2.712,2.7,2.572,2.356,2.075,1.749,1.391,1.012,0.621,0.223,-0.176,-0.574,-0.968,-1.357,-1.739,-2.116,-2.489,-2.857,-3.224,-3.588,-3.952,-4.317,-4.684,-0.024,-0.024,0.012,0.1,0.259,0.497,0.811,1.188,1.586,1.963,2.298,2.582,2.812,2.99,3.118,3.2,3.24,3.239,3.202,3.133,3.038,2.922,2.788,2.642,2.488,2.327,2.163,1.998,1.834,1.674,1.746,1.708,1.644,1.702,1.715,1.768,1.871,1.922,2.076,2.27,2.525,2.884,3.418,4.259,5.195,5.0,4.96,4.964,5.01,5.112,5.255,5.488,5.818,5.771,5.467,1.984,1.599,1.322,1.176,1.016,0.941,0.937,0.842,0.824,0.826,0.751,0.803,0.761,0.776,0.885,4.72,0.025,0.66
30.86,0.263,4.179,-2.941,-0.98,-0.199,-18.612,5.92,-0.0,0.0,0.033,4.693,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,0.382,0.782,1.18,1.57,1.937,2.259,2.506,2.636,2.626,2.5,2.286,2.007,1.681,1.324,0.947,0.556,0.158,-0.241,-0.64,-1.034,-1.423,-1.806,-2.184,-2.557,-2.926,-3.294,-3.659,-4.024,-4.39,-4.757,-0.026,-0.029,0.005,0.091,0.248,0.484,0.797,1.173,1.571,1.949,2.286,2.571,2.803,2.982,3.113,3.197,3.238,3.24,3.205,3.139,3.046,2.931,2.8,2.656,2.504,2.345,2.183,2.019,1.858,1.7,1.731,1.74,1.731,1.745,1.808,1.798,1.872,1.991,2.135,2.256,2.607,2.962,3.489,4.353,5.119,4.944,4.885,4.871,4.897,5.037,5.202,5.407,5.776,5.654,5.389,1.939,1.639,1.369,1.196,1.04,0.967,0.895,0.844,0.836,0.804,0.795,0.793,0.799,0.845,0.857,4.693,0.033,0.66
30.88,0.233,4.227,-2.937,-0.979,-0.204,-18.695,5.904,-0.004,0.064,0.049,4.664,-18.992,-19.384,-19.768,-20.133,-20.462,-20.73,-20.91,-20.962,-20.874,-20.675,-20.398,-20.068,-19.703,-19.317,-18.921,-18.522,-18.124,-17.732,-17.348,-16.975,-16.612,-16.26,-15.916,-15.579,-15.247,-14.918,-14.592,-14.267,-13.941,-13.612,5.87,5.793,5.68,5.519,5.292,4.996,4.641,4.247,3.859,3.513,3.226,3.002,2.839,2.734,2.681,2.676,2.715,2.793,2.906,3.05,3.218,3.407,3.61,3.826,4.049,4.277,4.508,4.741,4.973,5.2,4.481,4.087,3.729,3.442,3.241,3.025,2.859,2.839,2.94,3.127,3.341,3.564,3.791,4.016,4.233,4.439,4.635,4.826,5.022,5.231,5.461,5.704,5.931,6.143,6.342,6.529,6.707,6.874,7.034,7.186,0.298,0.698,1.096,1.487,1.854,2.177,2.426,2.557,2.55,2.426,2.213,1.935,1.611,1.255,0.878,0.487,0.09,-0.31,-0.708,-1.103,-1.492,-1.876,-2.254,-2.628,-2.998,-3.366,-3.733,-4.098,-4.465,-4.833,-0.027,-0.032,0.0,0.084,0.239,0.474,0.786,1.161,1.559,1.938,2.275,2.562,2.795,2.976,3.109,3.195,3.238,3.241,3.208,3.144,3.053,2.94,2.811,2.669,2.518,2.361,2.201,2.039,1.879,1.723,1.788,1.782,1.771,1.764,1.767,1.794,1.895,2.012,2.164,2.374,2.619,3.054,3.616,4.521,5.04,4.879,4.809,4.725,4.865,4.979,5.13,5.345,5.762,5.614,5.335,2.045,1.617,1.33,1.197,1.096,1.025,0.924,0.87,0.886,0.805,0.81,0.802,0.81,0.835,0.855,4.664,0.049,0.66
