# This is F1TENTH simulation from 12.02.2024 at time 18:45:04
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 1.0
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
103.623,-1.112,3.754,-1.236,0.328,-0.945,-20.879,5.271,0.0,0.146,3.015,0.115,-20.676,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,5.132,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,3.015,3.14,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.588,2.48,2.41,2.382,2.347,2.389,2.449,2.531,2.658,2.831,3.071,3.368,3.796,65.533,65.533,65.533,3.644,3.58,3.58,3.595,3.631,65.533,65.533,65.533,65.533,65.533,5.444,5.028,4.723,65.533,65.533,65.533,16.229,65.533,14.941,9.629,7.086,5.675,4.772,4.163
103.661,-0.966,3.615,-1.194,0.368,-0.93,-20.792,5.11,0.0,0.146,3.14,0.095,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,3.14,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.58,2.499,2.428,2.417,2.428,2.444,2.521,2.628,2.774,2.982,3.248,3.624,4.108,65.533,65.533,65.533,65.533,3.437,3.416,3.466,3.534,65.533,65.533,65.533,65.533,65.533,5.208,4.842,65.533,65.533,4.191,65.533,65.533,65.533,65.533,8.779,6.606,5.515,4.727,4.178
103.702,-1.049,3.496,-1.151,0.407,-0.913,-20.718,4.965,0.0,0.149,3.14,0.124,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,3.14,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.584,2.509,2.465,2.461,2.483,2.526,2.61,2.734,2.917,3.151,3.473,3.91,4.537,5.392,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.976,4.65,65.533,65.533,4.087,65.533,65.533,65.533,10.841,8.102,6.429,5.38,4.693,4.193
103.742,-0.95,3.346,-1.118,0.437,-0.899,-20.715,4.859,0.0,0.128,3.14,0.123,-20.524,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,4.764,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,3.14,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.611,2.54,2.517,2.519,2.492,2.614,2.716,2.869,3.082,3.34,3.728,4.237,4.952,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.135,4.812,65.533,65.533,65.533,4.0,65.533,65.533,65.533,10.119,7.59,6.193,5.282,4.646,4.202
103.781,-1.011,3.278,-1.085,0.467,-0.884,-20.636,4.758,0.0,0.159,3.412,0.107,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.628,2.569,2.534,2.553,2.618,2.669,2.78,2.954,3.171,3.468,3.874,4.43,5.253,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.954,65.533,65.533,65.533,9.585,7.389,6.074,5.255,4.61,4.217
103.822,-0.983,3.245,-1.045,0.502,-0.865,-20.513,4.636,0.0,0.14,3.412,0.119,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.675,2.619,2.608,2.637,2.675,2.782,2.919,3.11,3.349,3.708,4.181,4.836,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.43,65.533,65.533,4.768,65.533,65.533,65.533,65.533,3.871,65.533,65.533,65.533,8.97,7.142,5.987,5.209,4.647,4.258
103.872,-0.822,3.189,-1.013,0.53,-0.848,-20.39,4.517,0.0,0.14,3.412,0.097,-20.289,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,4.441,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,3.412,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.716,2.696,2.699,2.735,2.794,2.911,3.073,3.292,3.59,3.993,4.511,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.777,65.533,65.533,11.039,8.478,6.75,5.877,5.171,4.68,4.3
103.9,-1.013,3.176,-0.977,0.56,-0.829,-20.273,4.406,0.0,0.153,3.412,0.101,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,2.716,2.696,2.699,2.735,2.794,2.911,3.073,3.292,3.59,3.993,4.511,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.777,65.533,65.533,11.039,8.478,6.75,5.877,5.171,4.68,4.3
103.941,-0.829,3.193,-0.941,0.589,-0.808,-20.116,4.286,0.0,0.129,3.811,0.074,-20.005,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,4.16,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,3.811,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,2.789,2.767,2.785,2.846,2.91,3.055,3.241,3.504,3.839,4.302,4.931,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.705,65.533,14.756,10.379,8.109,6.718,5.814,5.171,4.717,4.368
103.982,-1.014,3.226,-0.906,0.617,-0.787,-19.987,4.187,0.0,0.134,4.222,0.058,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,2.875,2.868,2.897,2.975,3.057,3.232,3.451,3.744,4.142,4.699,5.356,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.968,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.628,65.533,12.837,9.621,7.737,6.545,5.742,5.15,4.736,4.417
104.023,-0.839,3.212,-0.878,0.639,-0.77,-19.923,4.094,0.0,0.087,4.222,0.049,-19.699,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,3.902,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,4.222,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,2.924,2.91,2.959,3.045,3.147,3.319,3.569,3.881,4.313,4.891,5.757,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.307,4.06,65.533,65.533,65.533,65.533,3.586,65.533,65.533,9.374,7.618,6.493,5.705,5.157,4.758,4.461
104.061,-0.748,3.198,-0.855,0.656,-0.755,-19.844,3.991,0.0,0.087,4.222,0.043,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.018,3.03,3.083,3.172,3.251,3.522,3.776,4.144,4.644,5.308,6.307,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.109,3.862,3.773,65.533,65.533,65.533,3.491,65.533,11.434,9.02,7.444,6.428,5.711,5.198,4.816,4.539
104.108,-0.818,3.219,-0.832,0.673,-0.739,-19.771,3.906,0.0,0.078,4.137,0.036,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.125,3.157,3.22,3.33,3.416,3.719,4.015,4.433,4.998,5.786,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.87,65.533,65.533,65.533,65.533,65.533,3.399,65.533,11.004,8.799,7.358,6.412,5.736,5.255,4.892,4.628
104.144,-0.637,3.336,-0.817,0.684,-0.729,-19.669,3.808,0.0,0.07,4.137,0.008,-19.39,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,3.649,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,4.137,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.237,3.278,3.351,3.477,3.618,3.909,4.239,4.704,5.29,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.302,3.355,11.007,8.793,7.402,6.505,5.849,5.368,5.015,4.752
104.193,-0.48,3.274,-0.81,0.689,-0.724,-19.589,3.698,0.0,0.063,4.137,0.01,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,3.362,3.398,3.49,3.629,3.713,4.09,4.437,4.918,5.602,6.565,65.533,65.533,65.533,65.533,5.285,5.193,65.533,65.533,5.244,65.533,5.132,65.533,65.533,65.533,3.613,65.533,65.533,65.533,65.533,65.533,65.533,3.254,65.533,8.964,7.586,6.657,6.003,5.514,5.177,4.903
104.221,-0.193,3.521,-0.804,0.694,-0.72,-19.477,3.579,0.0,0.033,3.671,-0.039,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,3.362,3.398,3.49,3.629,3.713,4.09,4.437,4.918,5.602,6.565,65.533,65.533,65.533,65.533,5.285,5.193,65.533,65.533,5.244,65.533,5.132,65.533,65.533,65.533,3.613,65.533,65.533,65.533,65.533,65.533,65.533,3.254,65.533,8.964,7.586,6.657,6.003,5.514,5.177,4.903
104.261,-0.182,3.63,-0.817,0.685,-0.729,-19.388,3.517,0.0,0.033,3.671,-0.039,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,3.425,3.467,3.562,3.693,3.898,4.163,4.526,5.034,5.724,6.733,65.533,65.533,65.533,65.533,5.163,4.946,4.811,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.488,65.533,65.533,65.533,65.533,65.533,65.533,3.205,11.009,9.026,7.662,6.666,6.075,5.58,5.244,4.98
104.3,-0.14,3.679,-0.811,0.689,-0.725,-19.277,3.398,0.0,-0.018,3.671,-0.113,-19.093,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,3.382,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,3.671,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,3.55,3.611,3.71,3.847,4.028,4.363,4.743,5.289,6.005,7.098,7.959,65.533,65.533,4.982,5.025,4.811,4.694,4.651,65.533,65.533,65.533,65.533,65.533,65.533,3.362,3.216,65.533,65.533,65.533,65.533,65.533,3.104,3.196,9.208,7.833,6.779,6.222,5.75,5.387,5.138
104.341,-0.166,3.662,-0.821,0.681,-0.732,-19.219,3.336,0.0,-0.019,3.32,-0.109,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,3.67,3.743,3.843,3.999,4.205,4.524,4.942,5.492,6.297,65.533,65.533,65.533,65.533,4.761,4.77,4.46,4.487,4.57,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.08,9.412,8.029,7.079,6.407,5.915,5.534,5.294
104.381,-0.17,3.646,-0.823,0.68,-0.733,-19.103,3.212,0.0,-0.099,3.32,-0.108,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,3.806,3.871,3.969,4.132,4.319,4.704,5.095,5.652,6.467,65.533,65.533,65.533,65.533,4.697,4.701,4.6,4.432,4.52,4.657,65.533,4.36,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.055,3.095,8.353,7.342,6.642,6.126,5.733,5.461
104.422,0.148,3.747,-0.844,0.664,-0.747,-19.102,3.07,0.0,-0.094,3.32,-0.163,-18.828,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,3.083,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,3.32,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,3.918,3.978,4.079,4.236,4.339,4.785,5.191,5.753,6.538,7.676,65.533,65.533,65.533,4.565,4.584,4.523,65.533,4.339,4.465,65.533,4.254,65.533,65.533,3.039,2.895,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.958,8.789,7.727,6.861,6.393,5.979,5.683
104.464,0.478,3.734,-0.864,0.65,-0.76,-19.01,2.951,0.0,-0.094,3.076,-0.155,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,-17.863,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,-2.246,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,4.626,3.988,4.037,4.131,4.276,4.491,4.798,5.223,5.769,6.52,7.644,65.533,65.533,65.533,4.487,4.597,4.479,65.533,4.447,4.422,4.621,4.222,65.533,65.533,3.047,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.072,3.032,7.98,7.155,6.559,6.126,5.794
104.507,0.849,3.765,-0.89,0.63,-0.777,-18.932,2.827,0.0,-0.155,3.076,-0.233,-18.623,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,-17.863,2.74,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,-2.246,3.076,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,4.626,4.088,4.118,4.207,4.336,4.488,4.812,5.186,5.684,6.364,7.368,65.533,65.533,65.533,65.533,4.346,4.323,4.406,65.533,65.533,4.437,4.258,65.533,3.278,65.533,65.533,65.533,65.533,65.533,5.036,65.533,65.533,65.533,65.533,65.533,3.028,3.056,7.633,6.899,6.451,6.068
104.541,0.901,3.736,-0.916,0.609,-0.793,-18.868,2.719,0.0,-0.146,3.076,-0.221,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,-17.863,-17.466,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,-2.246,-2.204,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,4.626,4.942,4.088,4.118,4.207,4.336,4.488,4.812,5.186,5.684,6.364,7.368,65.533,65.533,65.533,65.533,4.346,4.323,4.406,65.533,65.533,4.437,4.258,65.533,3.278,65.533,65.533,65.533,65.533,65.533,5.036,65.533,65.533,65.533,65.533,65.533,3.028,3.056,7.633,6.899,6.451,6.068
104.583,1.13,3.72,-0.957,0.576,-0.818,-18.814,2.6,0.0,-0.231,3.005,-0.204,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,-17.863,-17.466,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,-2.246,-2.204,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,4.626,4.942,4.19,4.19,4.255,4.37,4.487,4.8,5.147,5.607,6.242,7.104,8.128,7.702,7.359,7.151,4.133,4.18,4.203,65.533,65.533,65.533,4.501,3.783,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.029,3.092,7.384,6.812,6.364
104.621,1.091,3.682,-1.013,0.529,-0.849,-18.758,2.468,0.0,-0.199,3.005,-0.272,-18.514,-18.533,-18.662,-18.864,-19.11,-19.379,-19.653,-19.914,-20.144,-20.315,-20.388,-20.328,-20.125,-19.816,-19.45,-19.06,-18.661,-18.262,-17.863,-17.466,2.357,1.96,1.582,1.238,0.923,0.627,0.335,0.033,-0.294,-0.655,-1.046,-1.439,-1.78,-2.032,-2.192,-2.275,-2.298,-2.282,-2.246,-2.204,3.005,3.047,3.247,3.572,3.974,4.363,4.193,3.702,3.294,2.967,2.822,2.719,2.751,2.943,3.211,3.52,3.877,4.273,4.626,4.942,4.278,4.267,4.311,4.393,4.449,4.771,5.07,5.476,6.018,6.781,7.705,7.728,7.357,7.102,65.533,4.032,4.041,4.074,4.221,65.533,65.533,3.873,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,10.219,3.052,3.151,7.176,6.737
