# This is F1TENTH simulation from 04.01.2024 at time 18:13:03
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.9
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,imu_a_x,imu_a_y,imu_a_z,imu_ang_x,imu_ang_y,imu_ang_z,translational_control_applied,angular_control_applied,mu
8.6,1.361,4.601,1.003,0.538,0.843,2.088,0.089,-0.307,-0.032,0.017,4.637,2.585,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,0.352,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,3.731,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,0.489,0.886,1.28,1.638,1.911,2.074,2.133,2.108,2.018,1.882,1.716,1.535,1.352,1.181,1.035,0.93,0.883,0.912,1.035,1.264,-0.277,-0.324,-0.268,-0.093,0.195,0.559,0.953,1.352,1.741,2.117,2.481,2.837,3.192,3.554,3.926,4.311,4.708,5.106,5.485,5.811,1.336,1.383,1.455,1.604,1.67,1.893,2.122,2.594,3.258,3.183,3.119,3.078,3.054,3.092,3.202,3.248,3.397,3.601,3.908,4.283,4.423,4.193,4.066,1.349,1.228,1.203,1.211,1.202,1.175,1.228,1.28,1.299,1.433,1.54,1.718,1.985,2.315,2.829,8.249,10.0,-2.197,4.23,-9.81,0.0,0.0,1.928,0.017,4.637,0.9
8.62,0.495,4.597,1.025,0.519,0.855,2.157,0.149,-0.272,-0.032,0.007,4.609,2.585,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,0.352,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,3.731,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,0.396,0.791,1.187,1.548,1.828,1.998,2.065,2.049,1.968,1.84,1.682,1.509,1.334,1.17,1.033,0.936,0.898,0.936,1.067,1.303,-0.259,-0.314,-0.268,-0.1,0.182,0.542,0.935,1.334,1.725,2.104,2.471,2.831,3.191,3.556,3.931,4.319,4.716,5.114,5.49,5.81,1.382,1.467,1.554,1.697,1.798,2.056,2.394,2.868,3.237,3.084,2.99,3.02,2.991,3.046,3.076,3.181,3.356,3.566,3.854,4.302,4.294,4.117,3.966,1.317,1.147,1.169,1.111,1.159,1.14,1.153,1.259,1.285,1.415,1.472,1.703,1.948,2.33,2.828,8.444,10.0,0.282,5.576,-9.81,0.0,0.0,1.086,0.007,4.609,0.9
8.64,0.297,4.552,1.033,0.512,0.859,2.224,0.212,-0.231,-0.032,0.044,4.67,2.585,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,0.352,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,3.731,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,0.305,0.7,1.096,1.458,1.741,1.914,1.985,1.972,1.894,1.77,1.615,1.444,1.272,1.112,0.977,0.884,0.849,0.89,1.024,1.263,-0.238,-0.297,-0.253,-0.089,0.191,0.549,0.942,1.341,1.733,2.113,2.481,2.843,3.204,3.57,3.946,4.335,4.733,5.13,5.505,5.824,1.417,1.51,1.601,1.717,1.893,2.119,2.544,3.015,3.163,3.031,2.962,2.939,2.945,2.965,3.002,3.114,3.271,3.465,3.782,4.219,4.172,4.008,3.91,3.838,1.093,1.109,1.049,1.077,1.105,1.114,1.167,1.275,1.337,1.461,1.617,1.818,2.202,2.753,8.512,10.0,1.368,7.603,-9.81,0.0,0.0,0.42,0.044,4.67,0.9
8.66,-0.13,4.522,1.037,0.509,0.861,2.286,0.278,-0.197,-0.032,0.081,4.64,2.585,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,0.352,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,3.731,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,0.216,0.61,1.006,1.37,1.653,1.828,1.9,1.889,1.813,1.69,1.537,1.368,1.197,1.038,0.905,0.814,0.78,0.823,0.959,1.199,-0.219,-0.279,-0.238,-0.075,0.204,0.562,0.954,1.353,1.745,2.125,2.495,2.857,3.219,3.586,3.962,4.351,4.749,5.146,5.521,5.838,1.508,1.599,1.701,1.821,2.056,2.246,2.584,3.152,3.037,2.952,2.91,2.845,2.843,2.91,2.968,3.053,3.191,3.391,3.733,4.153,4.073,3.896,3.805,3.755,1.053,0.999,1.054,1.008,1.073,1.068,1.124,1.179,1.319,1.353,1.518,1.811,2.123,2.664,8.516,10.0,0.142,9.102,-9.81,0.0,0.0,0.21,0.081,4.64,0.9
8.68,-0.525,4.528,1.033,0.512,0.859,2.346,0.346,-0.16,-0.032,0.123,4.451,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,0.522,0.918,1.281,1.563,1.736,1.807,1.794,1.716,1.592,1.437,1.266,1.094,0.934,0.799,0.706,0.671,0.712,0.846,1.085,1.422,-0.26,-0.217,-0.053,0.227,0.586,0.979,1.378,1.77,2.149,2.518,2.88,3.24,3.606,3.983,4.371,4.769,5.166,5.542,5.86,6.069,1.572,1.656,1.719,1.908,2.092,2.355,2.744,3.127,2.997,2.87,2.795,2.787,2.753,2.842,2.879,2.963,3.099,3.317,3.588,4.018,4.024,3.884,3.76,3.647,3.601,0.987,0.984,0.913,0.964,1.031,1.064,1.075,1.186,1.252,1.452,1.635,1.951,2.482,8.455,10.0,0.552,7.528,-9.81,0.0,0.0,-0.218,0.123,4.451,0.9
8.7,-0.756,4.545,1.021,0.522,0.853,2.404,0.416,-0.124,-0.032,0.173,4.317,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,0.436,0.831,1.192,1.471,1.64,1.706,1.688,1.606,1.477,1.318,1.144,0.967,0.803,0.664,0.566,0.527,0.563,0.693,0.928,1.263,-0.242,-0.193,-0.025,0.258,0.618,1.012,1.411,1.802,2.18,2.547,2.906,3.265,3.63,4.004,4.392,4.789,5.187,5.564,5.885,6.097,1.653,1.747,1.811,1.941,2.115,2.42,2.814,3.11,2.953,2.804,2.761,2.712,2.705,2.786,2.782,2.886,3.041,3.224,3.457,3.852,3.941,3.826,3.705,3.58,3.557,0.978,0.889,0.877,0.9,0.916,1.006,1.015,1.099,1.204,1.311,1.544,1.857,2.205,2.977,10.0,1.765,7.711,-9.81,0.0,0.0,-0.569,0.173,4.317,0.9
8.72,-0.629,4.554,1.006,0.535,0.845,2.46,0.487,-0.088,0.032,0.145,4.307,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,0.349,0.743,1.102,1.376,1.54,1.6,1.577,1.488,1.354,1.19,1.01,0.828,0.658,0.513,0.41,0.364,0.395,0.519,0.749,1.081,-0.226,-0.172,0.002,0.289,0.652,1.047,1.445,1.835,2.211,2.576,2.933,3.289,3.651,4.023,4.409,4.806,5.204,5.583,5.907,6.125,1.724,1.774,1.86,2.073,2.226,2.473,2.868,3.039,2.883,2.759,2.744,2.663,2.647,2.712,2.756,2.79,2.894,3.112,3.346,3.709,3.908,3.729,3.577,3.514,3.507,3.518,0.861,0.817,0.878,0.871,0.85,0.973,1.008,1.091,1.266,1.381,1.568,1.994,2.565,10.0,1.812,7.635,-9.81,0.0,0.0,-0.75,0.145,4.307,0.9
8.74,-0.367,4.559,0.996,0.544,0.839,2.515,0.56,-0.06,0.032,0.264,4.162,2.837,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,0.661,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,3.488,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,0.26,0.654,1.011,1.282,1.442,1.498,1.47,1.378,1.24,1.071,0.888,0.702,0.528,0.38,0.272,0.223,0.249,0.369,0.596,0.926,-0.215,-0.157,0.02,0.31,0.675,1.07,1.468,1.857,2.232,2.595,2.95,3.304,3.664,4.035,4.42,4.816,5.214,5.595,5.922,6.143,1.783,1.832,1.927,2.133,2.311,2.501,2.899,3.031,2.826,2.739,2.656,2.608,2.561,2.623,2.686,2.721,2.832,3.037,3.246,3.595,3.896,3.637,3.516,3.474,3.429,3.48,0.854,0.825,0.78,0.815,0.795,0.873,0.931,0.986,1.1,1.281,1.504,1.829,2.351,8.991,1.19,7.973,-9.81,0.0,0.0,-0.53,0.264,4.162,0.9
8.76,-0.008,4.569,0.99,0.549,0.836,2.569,0.634,-0.04,0.032,0.294,3.947,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,0.564,0.919,1.189,1.347,1.401,1.371,1.276,1.135,0.965,0.779,0.591,0.415,0.265,0.155,0.103,0.127,0.245,0.47,0.798,1.187,-0.148,0.031,0.323,0.688,1.084,1.482,1.87,2.244,2.606,2.96,3.313,3.672,4.042,4.426,4.822,5.22,5.601,5.93,6.153,6.236,1.857,1.923,2.05,2.145,2.37,2.624,2.985,2.902,2.765,2.643,2.543,2.561,2.49,2.52,2.613,2.675,2.764,2.932,3.172,3.452,3.73,3.561,3.451,3.366,3.369,3.295,3.375,0.771,0.753,0.73,0.75,0.777,0.836,0.885,0.968,1.142,1.268,1.624,2.149,3.113,0.741,5.927,-9.81,0.0,0.0,-0.294,0.294,3.947,0.9
8.78,0.225,4.576,0.991,0.548,0.836,2.622,0.708,-0.028,0.096,0.317,3.848,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,0.473,0.828,1.098,1.256,1.31,1.28,1.186,1.045,0.875,0.689,0.502,0.326,0.176,0.066,0.015,0.039,0.157,0.382,0.71,1.1,-0.145,0.034,0.325,0.691,1.086,1.484,1.873,2.247,2.608,2.963,3.316,3.675,4.045,4.43,4.826,5.224,5.605,5.933,6.156,6.239,1.869,1.965,2.125,2.253,2.486,2.718,3.13,2.865,2.656,2.583,2.51,2.461,2.435,2.48,2.553,2.593,2.714,2.867,3.046,3.369,3.615,3.451,3.334,3.299,3.3,3.258,3.315,3.404,0.741,0.714,0.677,0.73,0.723,0.816,0.915,0.972,1.237,1.467,1.991,2.818,0.682,4.535,-9.81,0.0,0.0,0.03,0.317,3.848,0.9
8.8,0.811,4.533,0.998,0.542,0.84,2.674,0.783,-0.019,0.096,0.445,3.693,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,0.38,0.737,1.009,1.17,1.227,1.2,1.108,0.97,0.803,0.62,0.435,0.262,0.114,0.007,-0.042,-0.014,0.106,0.334,0.664,1.054,-0.146,0.031,0.32,0.685,1.08,1.478,1.867,2.242,2.605,2.96,3.315,3.675,4.047,4.432,4.828,5.226,5.606,5.933,6.153,6.233,1.988,2.09,2.186,2.351,2.552,2.887,2.975,2.777,2.639,2.546,2.476,2.405,2.394,2.396,2.462,2.55,2.668,2.801,3.007,3.326,3.595,3.381,3.258,3.239,3.163,3.163,3.222,3.338,0.812,0.657,0.66,0.654,0.708,0.72,0.828,0.95,1.061,1.369,1.695,2.7,-0.264,2.818,-9.81,0.0,0.0,0.364,0.445,3.693,0.9
8.82,1.209,4.458,1.016,0.527,0.85,2.724,0.858,-0.021,0.16,0.458,3.657,3.002,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,1.024,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,3.31,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,0.288,0.647,0.925,1.092,1.156,1.136,1.051,0.92,0.759,0.583,0.404,0.237,0.096,-0.003,-0.045,-0.011,0.117,0.35,0.684,1.075,-0.15,0.02,0.305,0.667,1.06,1.459,1.85,2.227,2.593,2.952,3.31,3.673,4.047,4.434,4.831,5.229,5.606,5.929,6.143,6.216,2.088,2.16,2.292,2.496,2.698,3.031,2.857,2.688,2.544,2.469,2.406,2.356,2.31,2.381,2.416,2.513,2.632,2.769,2.979,3.331,3.411,3.25,3.161,3.115,3.088,3.124,3.155,3.258,3.365,0.7,0.647,0.594,0.601,0.658,0.695,0.824,1.001,1.261,1.703,2.382,-2.546,2.063,-9.81,0.0,0.0,0.897,0.458,3.657,0.9
8.84,1.557,4.406,1.043,0.504,0.864,2.772,0.933,-0.029,0.16,0.581,3.424,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,0.559,0.844,1.02,1.095,1.086,1.012,0.891,0.74,0.573,0.404,0.247,0.116,0.027,-0.004,0.041,0.179,0.42,0.76,1.153,1.547,0.007,0.284,0.641,1.033,1.432,1.825,2.206,2.576,2.939,3.301,3.669,4.047,4.436,4.834,5.231,5.605,5.921,6.126,6.189,6.128,2.157,2.276,2.398,2.578,2.89,2.985,2.779,2.557,2.5,2.374,2.306,2.296,2.296,2.335,2.36,2.421,2.623,2.806,3.015,3.351,3.333,3.209,3.036,3.027,3.021,3.035,3.108,3.198,3.384,3.405,0.605,0.62,0.572,0.575,0.673,0.739,0.886,1.044,1.5,2.469,-3.418,-0.034,-9.81,0.0,0.0,1.344,0.581,3.424,0.9
8.86,2.067,4.322,1.076,0.475,0.88,2.818,1.008,-0.037,0.224,0.601,3.424,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,0.471,0.765,0.954,1.042,1.046,0.985,0.877,0.738,0.584,0.427,0.283,0.165,0.088,0.071,0.129,0.279,0.532,0.878,1.273,1.664,-0.007,0.26,0.611,1.0,1.4,1.795,2.179,2.554,2.923,3.291,3.664,4.046,4.438,4.837,5.232,5.601,5.909,6.102,6.152,6.078,2.323,2.379,2.597,2.787,3.068,2.813,2.639,2.473,2.377,2.311,2.276,2.215,2.259,2.239,2.391,2.425,2.555,2.721,2.991,3.286,3.19,3.06,2.973,2.947,2.945,2.944,3.032,3.166,3.329,3.367,3.424,0.62,0.562,0.561,0.563,0.675,0.726,1.054,1.462,2.475,-3.083,-1.453,-9.81,0.0,0.0,1.679,0.601,3.424,0.9
8.88,2.942,4.193,1.122,0.434,0.901,2.86,1.082,-0.048,0.288,0.575,3.341,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,0.385,0.691,0.896,1.001,1.024,0.981,0.891,0.77,0.632,0.493,0.365,0.265,0.207,0.208,0.284,0.451,0.717,1.072,1.469,1.857,-0.022,0.232,0.573,0.958,1.356,1.754,2.143,2.524,2.9,3.274,3.653,4.04,4.436,4.835,5.227,5.589,5.884,6.062,6.093,6.002,2.381,2.586,2.724,2.957,2.917,2.68,2.534,2.356,2.312,2.236,2.221,2.203,2.16,2.271,2.3,2.449,2.622,2.766,3.098,3.201,3.008,2.972,2.886,2.844,2.863,2.939,2.988,3.129,3.33,3.329,3.462,3.851,0.576,0.578,0.573,0.564,0.767,0.94,1.474,3.305,-4.864,-1.164,-9.81,0.0,0.0,2.3,0.575,3.341,0.9
8.9,3.818,4.074,1.186,0.376,0.927,2.899,1.156,-0.066,0.288,0.588,3.375,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,0.3,0.621,0.847,0.977,1.025,1.008,0.942,0.846,0.732,0.617,0.514,0.439,0.406,0.432,0.533,0.722,1.007,1.372,1.77,2.152,-0.038,0.196,0.524,0.901,1.297,1.696,2.091,2.478,2.862,3.245,3.631,4.024,4.422,4.82,5.206,5.557,5.835,5.99,5.996,5.88,2.586,2.707,2.975,3.002,2.731,2.532,2.341,2.282,2.183,2.195,2.134,2.142,2.153,2.22,2.32,2.457,2.635,2.81,3.134,2.982,2.905,2.805,2.766,2.819,2.782,2.878,3.018,3.146,3.346,3.334,3.582,4.111,0.616,0.565,0.561,0.612,0.633,0.757,1.49,10.0,-6.37,-1.595,-9.81,0.0,0.0,3.18,0.588,3.375,0.9
8.92,4.379,3.943,1.265,0.301,0.954,2.934,1.229,-0.096,0.352,0.47,3.464,3.047,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,1.419,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,3.27,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,0.216,0.555,0.806,0.965,1.044,1.059,1.025,0.96,0.877,0.792,0.72,0.676,0.675,0.733,0.864,1.081,1.386,1.763,2.16,2.531,-0.051,0.156,0.466,0.831,1.223,1.622,2.02,2.414,2.806,3.196,3.59,3.987,4.386,4.782,5.159,5.493,5.748,5.873,5.848,5.702,2.716,2.983,3.058,2.728,2.501,2.367,2.272,2.159,2.156,2.092,2.043,2.15,2.16,2.256,2.381,2.503,2.738,3.006,2.957,2.852,2.759,2.701,2.674,2.732,2.789,2.863,2.978,3.212,3.221,3.349,3.766,4.351,0.629,0.604,0.527,0.583,0.607,0.828,2.252,10.0,-6.27,-3.283,-9.81,0.0,0.0,3.969,0.47,3.464,0.9
8.94,4.885,3.844,1.356,0.214,0.977,2.963,1.301,-0.12,0.416,0.393,3.366,2.952,2.732,2.431,2.082,1.706,1.316,0.92,0.522,0.124,-0.273,-0.665,-1.046,-1.406,-1.726,-1.98,-2.131,-2.137,-1.993,-1.742,-1.422,1.805,2.137,2.399,2.593,2.726,2.814,2.87,2.909,2.946,2.996,3.073,3.192,3.366,3.604,3.912,4.28,4.677,5.048,5.358,5.596,3.286,3.392,3.649,3.954,4.299,4.696,5.106,5.471,5.371,4.882,4.468,4.107,3.784,3.494,3.242,3.076,3.06,3.2,3.435,3.714,0.49,0.768,0.959,1.073,1.124,1.126,1.096,1.049,1.0,0.964,0.956,0.991,1.084,1.249,1.495,1.822,2.209,2.602,2.958,3.259,0.119,0.404,0.754,1.137,1.533,1.933,2.331,2.728,3.125,3.523,3.923,4.321,4.709,5.073,5.386,5.613,5.703,5.642,5.463,5.201,3.017,3.038,2.699,2.519,2.318,2.229,2.096,2.052,2.077,2.013,2.059,2.082,2.213,2.306,2.428,2.697,2.945,2.955,2.777,2.708,2.651,2.613,2.665,2.653,2.755,2.904,3.063,3.212,3.249,3.633,4.122,4.948,0.706,0.562,0.557,0.557,0.639,0.82,10.0,6.882,-6.452,-4.656,-9.81,0.0,0.0,4.519,0.393,3.366,0.9
